PROVINCIA,EDADgrupo,SEXO,month_test,year_test,cases_p
CHEPEN,1,FEMENINO,5,2021,59
CHEPEN,1,FEMENINO,6,2020,132
CHEPEN,1,FEMENINO,6,2021,40
CHEPEN,1,FEMENINO,7,2020,58
CHEPEN,1,FEMENINO,7,2021,27
CHEPEN,1,FEMENINO,8,2020,97
CHEPEN,1,FEMENINO,8,2021,16
CHEPEN,1,FEMENINO,9,2020,86
CHEPEN,1,FEMENINO,9,2021,11
CHEPEN,1,FEMENINO,10,2020,76
CHEPEN,1,FEMENINO,10,2021,8
CHEPEN,1,FEMENINO,11,2020,29
CHEPEN,1,FEMENINO,11,2021,31
CHEPEN,1,FEMENINO,12,2020,9
CHEPEN,1,FEMENINO,12,2021,29
CHEPEN,1,MASCULINO,1,2021,14
CHEPEN,1,MASCULINO,2,2021,33
CHEPEN,1,MASCULINO,3,2021,65
CHEPEN,1,MASCULINO,4,2020,26
CHEPEN,1,MASCULINO,4,2021,78
CHEPEN,1,MASCULINO,5,2020,95
CHEPEN,1,MASCULINO,5,2021,59
CHEPEN,1,MASCULINO,6,2020,139
CHEPEN,1,MASCULINO,6,2021,32
CHEPEN,1,MASCULINO,7,2020,48
CHEPEN,1,MASCULINO,7,2021,15
CHEPEN,1,MASCULINO,8,2020,72
CHEPEN,1,MASCULINO,8,2021,17
CHEPEN,1,MASCULINO,9,2020,53
CHEPEN,1,MASCULINO,9,2021,8
CHEPEN,1,MASCULINO,10,2020,44
CHEPEN,1,MASCULINO,10,2021,5
CHEPEN,1,MASCULINO,11,2020,18
CHEPEN,1,MASCULINO,11,2021,20
CHEPEN,1,MASCULINO,12,2020,2
CHEPEN,1,MASCULINO,12,2021,35
CHEPEN,2,FEMENINO,1,2021,7
CHEPEN,2,FEMENINO,2,2021,25
CHEPEN,2,FEMENINO,3,2021,39
CHEPEN,2,FEMENINO,4,2020,26
CHEPEN,2,FEMENINO,4,2021,51
CHEPEN,2,FEMENINO,5,2020,35
CHEPEN,2,FEMENINO,5,2021,43
CHEPEN,2,FEMENINO,6,2020,131
CHEPEN,2,FEMENINO,6,2021,20
CHEPEN,2,FEMENINO,7,2020,37
CHEPEN,2,FEMENINO,7,2021,15
CHEPEN,2,FEMENINO,8,2020,68
CHEPEN,2,FEMENINO,8,2021,13
CHEPEN,2,FEMENINO,9,2020,44
CHEPEN,2,FEMENINO,9,2021,5
CHEPEN,2,FEMENINO,10,2020,39
CHEPEN,2,FEMENINO,10,2021,1
CHEPEN,2,FEMENINO,11,2020,23
CHEPEN,2,FEMENINO,11,2021,11
CHEPEN,2,FEMENINO,12,2020,6
CHEPEN,2,FEMENINO,12,2021,22
CHEPEN,2,MASCULINO,1,2021,9
CHEPEN,2,MASCULINO,2,2021,37
CHEPEN,2,MASCULINO,3,2021,50
CHEPEN,2,MASCULINO,4,2020,33
CHEPEN,2,MASCULINO,4,2021,50
CHEPEN,2,MASCULINO,5,2020,61
CHEPEN,2,MASCULINO,5,2021,35
CHEPEN,2,MASCULINO,6,2020,119
CHEPEN,2,MASCULINO,6,2021,25
CHEPEN,2,MASCULINO,7,2020,44
CHEPEN,2,MASCULINO,7,2021,22
CHEPEN,2,MASCULINO,8,2020,68
CHEPEN,2,MASCULINO,8,2021,13
CHEPEN,2,MASCULINO,9,2020,44
CHEPEN,2,MASCULINO,9,2021,6
CHEPEN,2,MASCULINO,10,2020,24
CHEPEN,2,MASCULINO,10,2021,2
CHEPEN,2,MASCULINO,11,2020,11
CHEPEN,2,MASCULINO,11,2021,19
CHEPEN,2,MASCULINO,12,2020,6
CHEPEN,2,MASCULINO,12,2021,16
CHEPEN,3,FEMENINO,1,2021,6
CHEPEN,3,FEMENINO,2,2021,20
CHEPEN,3,FEMENINO,3,2021,26
CHEPEN,3,FEMENINO,4,2020,9
CHEPEN,3,FEMENINO,4,2021,25
CHEPEN,3,FEMENINO,5,2020,41
CHEPEN,3,FEMENINO,5,2021,27
CHEPEN,3,FEMENINO,6,2020,38
CHEPEN,3,FEMENINO,6,2021,18
CHEPEN,3,FEMENINO,7,2020,23
CHEPEN,3,FEMENINO,7,2021,5
CHEPEN,3,FEMENINO,8,2020,39
CHEPEN,3,FEMENINO,8,2021,1
CHEPEN,3,FEMENINO,9,2020,26
CHEPEN,3,FEMENINO,9,2021,5
CHEPEN,3,FEMENINO,10,2020,37
CHEPEN,3,FEMENINO,10,2021,3
CHEPEN,3,FEMENINO,11,2020,12
CHEPEN,3,FEMENINO,11,2021,5
CHEPEN,3,FEMENINO,12,2020,2
CHEPEN,3,FEMENINO,12,2021,5
CHEPEN,3,MASCULINO,1,2021,7
CHEPEN,3,MASCULINO,2,2021,21
CHEPEN,3,MASCULINO,3,2021,29
CHEPEN,3,MASCULINO,4,2020,17
CHEPEN,3,MASCULINO,4,2021,41
CHEPEN,3,MASCULINO,5,2020,41
CHEPEN,3,MASCULINO,5,2021,23
CHEPEN,3,MASCULINO,6,2020,53
CHEPEN,3,MASCULINO,6,2021,6
CHEPEN,3,MASCULINO,7,2020,35
CHEPEN,3,MASCULINO,7,2021,2
CHEPEN,3,MASCULINO,8,2020,45
CHEPEN,3,MASCULINO,8,2021,6
CHEPEN,3,MASCULINO,9,2020,22
CHEPEN,3,MASCULINO,9,2021,3
CHEPEN,3,MASCULINO,10,2020,25
CHEPEN,3,MASCULINO,10,2021,1
CHEPEN,3,MASCULINO,11,2020,11
CHEPEN,3,MASCULINO,11,2021,9
CHEPEN,3,MASCULINO,12,2020,1
CHEPEN,3,MASCULINO,12,2021,10
CHICLAYO,1,FEMENINO,1,2021,465
CHICLAYO,1,FEMENINO,2,2021,492
CHICLAYO,1,FEMENINO,3,2020,2
CHICLAYO,1,FEMENINO,3,2021,936
CHICLAYO,1,FEMENINO,4,2020,360
CHICLAYO,1,FEMENINO,4,2021,1630
CHICLAYO,1,FEMENINO,5,2020,811
CHICLAYO,1,FEMENINO,5,2021,965
CHICLAYO,1,FEMENINO,6,2020,803
CHICLAYO,1,FEMENINO,6,2021,400
CHICLAYO,1,FEMENINO,7,2020,571
CHICLAYO,1,FEMENINO,7,2021,299
CHICLAYO,1,FEMENINO,8,2020,777
CHICLAYO,1,FEMENINO,8,2021,228
CHICLAYO,1,FEMENINO,9,2020,681
CHICLAYO,1,FEMENINO,9,2021,182
CHICLAYO,1,FEMENINO,10,2020,508
CHICLAYO,1,FEMENINO,10,2021,220
CHICLAYO,1,FEMENINO,11,2020,370
CHICLAYO,1,FEMENINO,11,2021,242
CHICLAYO,1,FEMENINO,12,2020,392
CHICLAYO,1,FEMENINO,12,2021,450
CHICLAYO,1,MASCULINO,1,2021,440
CHICLAYO,1,MASCULINO,2,2021,460
CHICLAYO,1,MASCULINO,3,2020,6
CHICLAYO,1,MASCULINO,3,2021,943
CHICLAYO,1,MASCULINO,4,2020,427
CHICLAYO,1,MASCULINO,4,2021,1476
CHICLAYO,1,MASCULINO,5,2020,1035
CHICLAYO,1,MASCULINO,5,2021,840
CHICLAYO,1,MASCULINO,6,2020,683
CHICLAYO,1,MASCULINO,6,2021,324
CHICLAYO,1,MASCULINO,7,2020,523
CHICLAYO,1,MASCULINO,7,2021,261
CHICLAYO,1,MASCULINO,8,2020,666
CHICLAYO,1,MASCULINO,8,2021,213
CHICLAYO,1,MASCULINO,9,2020,567
CHICLAYO,1,MASCULINO,9,2021,154
CHICLAYO,1,MASCULINO,10,2020,368
CHICLAYO,1,MASCULINO,10,2021,184
CHICLAYO,1,MASCULINO,11,2020,273
CHICLAYO,1,MASCULINO,11,2021,182
CHICLAYO,1,MASCULINO,12,2020,360
CHICLAYO,1,MASCULINO,12,2021,380
CHICLAYO,2,FEMENINO,1,2021,342
CHICLAYO,2,FEMENINO,2,2021,409
CHICLAYO,2,FEMENINO,3,2020,6
CHICLAYO,2,FEMENINO,3,2021,673
CHICLAYO,2,FEMENINO,4,2020,409
CHICLAYO,2,FEMENINO,4,2021,1158
CHICLAYO,2,FEMENINO,5,2020,698
CHICLAYO,2,FEMENINO,5,2021,639
CHICLAYO,2,FEMENINO,6,2020,565
CHICLAYO,2,FEMENINO,6,2021,231
CHICLAYO,2,FEMENINO,7,2020,467
CHICLAYO,2,FEMENINO,7,2021,192
CHICLAYO,2,FEMENINO,8,2020,595
CHICLAYO,2,FEMENINO,8,2021,95
CHICLAYO,2,FEMENINO,9,2020,487
CHICLAYO,2,FEMENINO,9,2021,57
CHICLAYO,2,FEMENINO,10,2020,352
CHICLAYO,2,FEMENINO,10,2021,86
CHICLAYO,2,FEMENINO,11,2020,248
CHICLAYO,2,FEMENINO,11,2021,124
CHICLAYO,2,FEMENINO,12,2020,343
CHICLAYO,2,FEMENINO,12,2021,273
CHICLAYO,2,MASCULINO,1,2021,338
CHICLAYO,2,MASCULINO,2,2021,389
CHICLAYO,2,MASCULINO,3,2020,10
CHICLAYO,2,MASCULINO,3,2021,664
CHICLAYO,2,MASCULINO,4,2020,524
CHICLAYO,2,MASCULINO,4,2021,1153
CHICLAYO,2,MASCULINO,5,2020,810
CHICLAYO,2,MASCULINO,5,2021,679
CHICLAYO,2,MASCULINO,6,2020,592
CHICLAYO,2,MASCULINO,6,2021,257
CHICLAYO,2,MASCULINO,7,2020,457
CHICLAYO,2,MASCULINO,7,2021,160
CHICLAYO,2,MASCULINO,8,2020,565
CHICLAYO,2,MASCULINO,8,2021,87
CHICLAYO,2,MASCULINO,9,2020,459
CHICLAYO,2,MASCULINO,9,2021,57
CHICLAYO,2,MASCULINO,10,2020,261
CHICLAYO,2,MASCULINO,10,2021,78
CHICLAYO,2,MASCULINO,11,2020,213
CHICLAYO,2,MASCULINO,11,2021,98
CHICLAYO,2,MASCULINO,12,2020,291
CHICLAYO,2,MASCULINO,12,2021,237
CHICLAYO,3,FEMENINO,1,2021,193
CHICLAYO,3,FEMENINO,2,2021,219
CHICLAYO,3,FEMENINO,3,2020,2
CHICLAYO,3,FEMENINO,3,2021,355
CHICLAYO,3,FEMENINO,4,2020,193
CHICLAYO,3,FEMENINO,4,2021,625
CHICLAYO,3,FEMENINO,5,2020,296
CHICLAYO,3,FEMENINO,5,2021,340
CHICLAYO,3,FEMENINO,6,2020,288
CHICLAYO,3,FEMENINO,6,2021,109
CHICLAYO,3,FEMENINO,7,2020,219
CHICLAYO,3,FEMENINO,7,2021,50
CHICLAYO,3,FEMENINO,8,2020,303
CHICLAYO,3,FEMENINO,8,2021,29
CHICLAYO,3,FEMENINO,9,2020,287
CHICLAYO,3,FEMENINO,9,2021,25
CHICLAYO,3,FEMENINO,10,2020,201
CHICLAYO,3,FEMENINO,10,2021,50
CHICLAYO,3,FEMENINO,11,2020,197
CHICLAYO,3,FEMENINO,11,2021,78
CHICLAYO,3,FEMENINO,12,2020,198
CHICLAYO,3,FEMENINO,12,2021,111
CHICLAYO,3,MASCULINO,1,2021,234
CHICLAYO,3,MASCULINO,2,2021,230
CHICLAYO,3,MASCULINO,3,2020,2
CHICLAYO,3,MASCULINO,3,2021,398
CHICLAYO,3,MASCULINO,4,2020,316
CHICLAYO,3,MASCULINO,4,2021,618
CHICLAYO,3,MASCULINO,5,2020,315
CHICLAYO,3,MASCULINO,5,2021,326
CHICLAYO,3,MASCULINO,6,2020,353
CHICLAYO,3,MASCULINO,6,2021,94
CHICLAYO,3,MASCULINO,7,2020,276
CHICLAYO,3,MASCULINO,7,2021,33
CHICLAYO,3,MASCULINO,8,2020,348
CHICLAYO,3,MASCULINO,8,2021,21
CHICLAYO,3,MASCULINO,9,2020,307
CHICLAYO,3,MASCULINO,9,2021,18
CHICLAYO,3,MASCULINO,10,2020,184
CHICLAYO,3,MASCULINO,10,2021,36
CHICLAYO,3,MASCULINO,11,2020,166
CHICLAYO,3,MASCULINO,11,2021,75
CHICLAYO,3,MASCULINO,12,2020,188
CHICLAYO,3,MASCULINO,12,2021,103
CHINCHA,1,FEMENINO,1,2021,166
CHINCHA,1,FEMENINO,2,2021,195
CHINCHA,1,FEMENINO,3,2021,159
CHINCHA,1,FEMENINO,4,2020,21
CHINCHA,1,FEMENINO,4,2021,166
CHINCHA,1,FEMENINO,5,2020,206
CHINCHA,1,FEMENINO,5,2021,188
CHINCHA,1,FEMENINO,6,2020,155
CHINCHA,1,FEMENINO,6,2021,111
CHINCHA,1,FEMENINO,7,2020,291
CHINCHA,1,FEMENINO,7,2021,64
CHINCHA,1,FEMENINO,8,2020,515
CHINCHA,1,FEMENINO,8,2021,84
CHINCHA,1,FEMENINO,9,2020,309
CHINCHA,1,FEMENINO,9,2021,95
CHINCHA,1,FEMENINO,10,2020,67
CHINCHA,1,FEMENINO,10,2021,70
CHINCHA,1,FEMENINO,11,2020,74
CHINCHA,1,FEMENINO,11,2021,57
CHINCHA,1,FEMENINO,12,2020,86
CHINCHA,1,FEMENINO,12,2021,78
CHINCHA,1,MASCULINO,1,2021,191
CHINCHA,1,MASCULINO,2,2021,199
CHINCHA,1,MASCULINO,3,2020,3
CHINCHA,1,MASCULINO,3,2021,194
CHINCHA,1,MASCULINO,4,2020,33
CHINCHA,1,MASCULINO,4,2021,195
CHINCHA,1,MASCULINO,5,2020,315
CHINCHA,1,MASCULINO,5,2021,201
CHINCHA,1,MASCULINO,6,2020,164
CHINCHA,1,MASCULINO,6,2021,110
CHINCHA,1,MASCULINO,7,2020,209
CHINCHA,1,MASCULINO,7,2021,67
CHINCHA,1,MASCULINO,8,2020,325
CHINCHA,1,MASCULINO,8,2021,61
CHINCHA,1,MASCULINO,9,2020,233
CHINCHA,1,MASCULINO,9,2021,81
CHINCHA,1,MASCULINO,10,2020,36
CHINCHA,1,MASCULINO,10,2021,78
CHINCHA,1,MASCULINO,11,2020,15
CHINCHA,1,MASCULINO,11,2021,60
CHINCHA,1,MASCULINO,12,2020,36
CHINCHA,1,MASCULINO,12,2021,68
CHINCHA,2,FEMENINO,1,2021,126
CHINCHA,2,FEMENINO,2,2021,136
CHINCHA,2,FEMENINO,3,2021,97
CHINCHA,2,FEMENINO,4,2020,13
CHINCHA,2,FEMENINO,4,2021,115
CHINCHA,2,FEMENINO,5,2020,148
CHINCHA,2,FEMENINO,5,2021,154
CHINCHA,2,FEMENINO,6,2020,124
CHINCHA,2,FEMENINO,6,2021,68
CHINCHA,2,FEMENINO,7,2020,165
CHINCHA,2,FEMENINO,7,2021,47
CHINCHA,2,FEMENINO,8,2020,219
CHINCHA,2,FEMENINO,8,2021,23
CHINCHA,2,FEMENINO,9,2020,131
CHINCHA,2,FEMENINO,9,2021,15
CHINCHA,2,FEMENINO,10,2020,23
CHINCHA,2,FEMENINO,10,2021,40
CHINCHA,2,FEMENINO,11,2020,13
CHINCHA,2,FEMENINO,11,2021,40
CHINCHA,2,FEMENINO,12,2020,23
CHINCHA,2,FEMENINO,12,2021,42
CHINCHA,2,MASCULINO,1,2021,132
CHINCHA,2,MASCULINO,2,2021,166
CHINCHA,2,MASCULINO,3,2021,120
CHINCHA,2,MASCULINO,4,2020,52
CHINCHA,2,MASCULINO,4,2021,124
CHINCHA,2,MASCULINO,5,2020,227
CHINCHA,2,MASCULINO,5,2021,157
CHINCHA,2,MASCULINO,6,2020,163
CHINCHA,2,MASCULINO,6,2021,61
CHINCHA,2,MASCULINO,7,2020,142
CHINCHA,2,MASCULINO,7,2021,47
CHINCHA,2,MASCULINO,8,2020,173
CHINCHA,2,MASCULINO,8,2021,26
CHINCHA,2,MASCULINO,9,2020,97
CHINCHA,2,MASCULINO,9,2021,28
CHINCHA,2,MASCULINO,10,2020,24
CHINCHA,2,MASCULINO,10,2021,25
CHINCHA,2,MASCULINO,11,2020,8
CHINCHA,2,MASCULINO,11,2021,39
CHINCHA,2,MASCULINO,12,2020,32
CHINCHA,2,MASCULINO,12,2021,46
CHINCHA,3,FEMENINO,1,2021,80
CHINCHA,3,FEMENINO,2,2021,79
CHINCHA,3,FEMENINO,3,2021,52
CHINCHA,3,FEMENINO,4,2020,16
CHINCHA,3,FEMENINO,4,2021,78
CHINCHA,3,FEMENINO,5,2020,94
CHINCHA,3,FEMENINO,5,2021,74
CHINCHA,3,FEMENINO,6,2020,70
CHINCHA,3,FEMENINO,6,2021,32
CHINCHA,3,FEMENINO,7,2020,69
CHINCHA,3,FEMENINO,7,2021,5
CHINCHA,3,FEMENINO,8,2020,74
CHINCHA,3,FEMENINO,8,2021,6
CHINCHA,3,FEMENINO,9,2020,62
CHINCHA,3,FEMENINO,9,2021,10
CHINCHA,3,FEMENINO,10,2020,10
CHINCHA,3,FEMENINO,10,2021,15
CHINCHA,3,FEMENINO,11,2020,6
CHINCHA,3,FEMENINO,11,2021,17
CHINCHA,3,FEMENINO,12,2020,12
CHINCHA,3,FEMENINO,12,2021,15
CHINCHA,3,MASCULINO,1,2021,94
CHINCHA,3,MASCULINO,2,2021,85
CHINCHA,3,MASCULINO,3,2021,57
CHINCHA,3,MASCULINO,4,2020,23
CHINCHA,3,MASCULINO,4,2021,69
CHINCHA,3,MASCULINO,5,2020,107
CHINCHA,3,MASCULINO,5,2021,70
CHINCHA,3,MASCULINO,6,2020,101
CHINCHA,3,MASCULINO,6,2021,21
CHINCHA,3,MASCULINO,7,2020,105
CHINCHA,3,MASCULINO,7,2021,6
CHINCHA,3,MASCULINO,8,2020,96
CHINCHA,3,MASCULINO,8,2021,8
CHINCHA,3,MASCULINO,9,2020,72
CHINCHA,3,MASCULINO,9,2021,7
CHINCHA,3,MASCULINO,10,2020,18
CHINCHA,3,MASCULINO,10,2021,15
CHINCHA,3,MASCULINO,11,2020,13
CHINCHA,3,MASCULINO,11,2021,15
CHINCHA,3,MASCULINO,12,2020,16
CHINCHA,3,MASCULINO,12,2021,13
CHINCHEROS,1,FEMENINO,1,2021,24
CHINCHEROS,1,FEMENINO,2,2021,46
CHINCHEROS,1,FEMENINO,3,2021,68
CHINCHEROS,1,FEMENINO,4,2021,131
CHINCHEROS,1,FEMENINO,5,2020,3
CHINCHEROS,1,FEMENINO,5,2021,67
CHINCHEROS,1,FEMENINO,6,2020,12
CHINCHEROS,1,FEMENINO,6,2021,24
CHINCHEROS,1,FEMENINO,7,2020,7
CHINCHEROS,1,FEMENINO,7,2021,13
CHINCHEROS,1,FEMENINO,8,2020,40
CHINCHEROS,1,FEMENINO,8,2021,8
CHINCHEROS,1,FEMENINO,9,2020,17
CHINCHEROS,1,FEMENINO,9,2021,3
CHINCHEROS,1,FEMENINO,10,2020,14
CHINCHEROS,1,FEMENINO,10,2021,6
CHINCHEROS,1,FEMENINO,11,2020,10
CHINCHEROS,1,FEMENINO,11,2021,16
CHINCHEROS,1,FEMENINO,12,2020,9
CHINCHEROS,1,FEMENINO,12,2021,17
CHINCHEROS,1,MASCULINO,1,2021,26
CHINCHEROS,1,MASCULINO,2,2021,43
CHINCHEROS,1,MASCULINO,3,2021,57
CHINCHEROS,1,MASCULINO,4,2020,1
CHINCHEROS,1,MASCULINO,4,2021,98
CHINCHEROS,1,MASCULINO,5,2020,2
CHINCHEROS,1,MASCULINO,5,2021,53
CHINCHEROS,1,MASCULINO,6,2020,18
CHINCHEROS,1,MASCULINO,6,2021,27
CHINCHEROS,1,MASCULINO,7,2020,2
CHINCHEROS,1,MASCULINO,7,2021,9
CHINCHEROS,1,MASCULINO,8,2020,27
CHINCHEROS,1,MASCULINO,8,2021,7
CHINCHEROS,1,MASCULINO,9,2020,10
CHINCHEROS,1,MASCULINO,9,2021,3
CHINCHEROS,1,MASCULINO,10,2020,7
CHINCHEROS,1,MASCULINO,10,2021,5
CHINCHEROS,1,MASCULINO,11,2020,8
CHINCHEROS,1,MASCULINO,11,2021,6
CHINCHEROS,1,MASCULINO,12,2020,9
CHINCHEROS,1,MASCULINO,12,2021,12
CHINCHEROS,2,FEMENINO,1,2021,19
CHINCHEROS,2,FEMENINO,2,2021,24
CHINCHEROS,2,FEMENINO,3,2021,50
CHINCHEROS,2,FEMENINO,4,2021,97
CHINCHEROS,2,FEMENINO,5,2020,3
CHINCHEROS,2,FEMENINO,5,2021,51
CHINCHEROS,2,FEMENINO,6,2020,5
CHINCHEROS,2,FEMENINO,6,2021,27
CHINCHEROS,2,FEMENINO,7,2021,12
CHINCHEROS,2,FEMENINO,8,2020,11
CHINCHEROS,2,FEMENINO,8,2021,7
CHINCHEROS,2,FEMENINO,9,2020,6
CHINCHEROS,2,FEMENINO,10,2020,2
CHINCHEROS,2,FEMENINO,10,2021,3
CHINCHEROS,2,FEMENINO,11,2020,8
CHINCHEROS,2,FEMENINO,11,2021,5
CHINCHEROS,2,FEMENINO,12,2020,7
CHINCHEROS,2,FEMENINO,12,2021,9
CHINCHEROS,2,MASCULINO,1,2021,21
CHINCHEROS,2,MASCULINO,2,2021,27
CHINCHEROS,2,MASCULINO,3,2021,38
CHINCHEROS,2,MASCULINO,4,2021,94
CHINCHEROS,2,MASCULINO,5,2020,2
CHINCHEROS,2,MASCULINO,5,2021,51
CHINCHEROS,2,MASCULINO,6,2020,8
CHINCHEROS,2,MASCULINO,6,2021,24
CHINCHEROS,2,MASCULINO,7,2020,4
CHINCHEROS,2,MASCULINO,7,2021,8
CHINCHEROS,2,MASCULINO,8,2020,14
CHINCHEROS,2,MASCULINO,8,2021,6
CHINCHEROS,2,MASCULINO,9,2020,3
CHINCHEROS,2,MASCULINO,9,2021,1
CHINCHEROS,2,MASCULINO,10,2020,7
CHINCHEROS,2,MASCULINO,11,2020,2
CHINCHEROS,2,MASCULINO,11,2021,1
CHINCHEROS,2,MASCULINO,12,2020,7
CHINCHEROS,2,MASCULINO,12,2021,8
CHINCHEROS,3,FEMENINO,1,2021,6
CHINCHEROS,3,FEMENINO,2,2021,12
CHINCHEROS,3,FEMENINO,3,2021,28
CHINCHEROS,3,FEMENINO,4,2021,52
CHINCHEROS,3,FEMENINO,5,2021,38
CHINCHEROS,3,FEMENINO,6,2020,2
CHINCHEROS,3,FEMENINO,6,2021,10
CHINCHEROS,3,FEMENINO,7,2020,2
CHINCHEROS,3,FEMENINO,7,2021,1
CHINCHEROS,3,FEMENINO,8,2020,7
CHINCHEROS,3,FEMENINO,8,2021,2
CHINCHEROS,3,FEMENINO,9,2020,5
CHINCHEROS,3,FEMENINO,9,2021,2
CHINCHEROS,3,FEMENINO,10,2020,6
CHINCHEROS,3,FEMENINO,10,2021,1
CHINCHEROS,3,FEMENINO,11,2020,7
CHINCHEROS,3,FEMENINO,11,2021,6
CHINCHEROS,3,FEMENINO,12,2020,1
CHINCHEROS,3,FEMENINO,12,2021,2
CHINCHEROS,3,MASCULINO,1,2021,6
CHINCHEROS,3,MASCULINO,2,2021,15
CHINCHEROS,3,MASCULINO,3,2021,22
CHINCHEROS,3,MASCULINO,4,2021,42
CHINCHEROS,3,MASCULINO,5,2020,2
CHINCHEROS,3,MASCULINO,5,2021,29
CHINCHEROS,3,MASCULINO,6,2020,1
CHINCHEROS,3,MASCULINO,6,2021,7
CHINCHEROS,3,MASCULINO,7,2020,1
CHINCHEROS,3,MASCULINO,7,2021,2
CHINCHEROS,3,MASCULINO,8,2020,8
CHINCHEROS,3,MASCULINO,8,2021,4
CHINCHEROS,3,MASCULINO,9,2020,6
CHINCHEROS,3,MASCULINO,10,2020,4
CHINCHEROS,3,MASCULINO,11,2020,5
CHINCHEROS,3,MASCULINO,11,2021,3
CHINCHEROS,3,MASCULINO,12,2020,4
CHOTA,1,FEMENINO,1,2021,62
CHOTA,1,FEMENINO,2,2021,97
CHOTA,1,FEMENINO,3,2021,68
CHOTA,1,FEMENINO,4,2020,10
CHOTA,1,FEMENINO,4,2021,224
CHOTA,1,FEMENINO,5,2020,3
CHOTA,1,FEMENINO,5,2021,169
CHOTA,1,FEMENINO,6,2020,14
CHOTA,1,FEMENINO,6,2021,125
CHOTA,1,FEMENINO,7,2020,19
CHOTA,1,FEMENINO,7,2021,66
CHOTA,1,FEMENINO,8,2020,77
CHOTA,1,FEMENINO,8,2021,27
CHOTA,1,FEMENINO,9,2020,47
CHOTA,1,FEMENINO,9,2021,6
CHOTA,1,FEMENINO,10,2020,43
CHOTA,1,FEMENINO,10,2021,5
CHOTA,1,FEMENINO,11,2020,28
CHOTA,1,FEMENINO,11,2021,2
CHOTA,1,FEMENINO,12,2020,35
CHOTA,1,FEMENINO,12,2021,16
CHOTA,1,MASCULINO,1,2021,69
CHOTA,1,MASCULINO,2,2021,79
CHOTA,1,MASCULINO,3,2021,84
CHOTA,1,MASCULINO,4,2020,6
CHOTA,1,MASCULINO,4,2021,138
CHOTA,1,MASCULINO,5,2020,6
CHOTA,1,MASCULINO,5,2021,121
CHOTA,1,MASCULINO,6,2020,21
CHOTA,1,MASCULINO,6,2021,82
CHOTA,1,MASCULINO,7,2020,23
CHOTA,1,MASCULINO,7,2021,29
CHOTA,1,MASCULINO,8,2020,71
CHOTA,1,MASCULINO,8,2021,12
CHOTA,1,MASCULINO,9,2020,57
CHOTA,1,MASCULINO,9,2021,8
CHOTA,1,MASCULINO,10,2020,29
CHOTA,1,MASCULINO,10,2021,8
CHOTA,1,MASCULINO,11,2020,15
CHOTA,1,MASCULINO,11,2021,4
CHOTA,1,MASCULINO,12,2020,19
CHOTA,1,MASCULINO,12,2021,10
CHOTA,2,FEMENINO,1,2021,34
CHOTA,2,FEMENINO,2,2021,45
CHOTA,2,FEMENINO,3,2021,58
CHOTA,2,FEMENINO,4,2020,4
CHOTA,2,FEMENINO,4,2021,120
CHOTA,2,FEMENINO,5,2020,2
CHOTA,2,FEMENINO,5,2021,124
CHOTA,2,FEMENINO,6,2020,9
CHOTA,2,FEMENINO,6,2021,72
CHOTA,2,FEMENINO,7,2020,13
CHOTA,2,FEMENINO,7,2021,43
CHOTA,2,FEMENINO,8,2020,51
CHOTA,2,FEMENINO,8,2021,11
CHOTA,2,FEMENINO,9,2020,32
CHOTA,2,FEMENINO,9,2021,5
CHOTA,2,FEMENINO,10,2020,19
CHOTA,2,FEMENINO,10,2021,1
CHOTA,2,FEMENINO,11,2020,19
CHOTA,2,FEMENINO,11,2021,3
CHOTA,2,FEMENINO,12,2020,8
CHOTA,2,FEMENINO,12,2021,9
CHOTA,2,MASCULINO,1,2021,54
CHOTA,2,MASCULINO,2,2021,43
CHOTA,2,MASCULINO,3,2021,49
CHOTA,2,MASCULINO,4,2020,4
CHOTA,2,MASCULINO,4,2021,130
CHOTA,2,MASCULINO,5,2020,2
CHOTA,2,MASCULINO,5,2021,81
CHOTA,2,MASCULINO,6,2020,12
CHOTA,2,MASCULINO,6,2021,66
CHOTA,2,MASCULINO,7,2020,18
CHOTA,2,MASCULINO,7,2021,36
CHOTA,2,MASCULINO,8,2020,60
CHOTA,2,MASCULINO,8,2021,7
CHOTA,2,MASCULINO,9,2020,29
CHOTA,2,MASCULINO,9,2021,2
CHOTA,2,MASCULINO,10,2020,14
CHOTA,2,MASCULINO,10,2021,1
CHOTA,2,MASCULINO,11,2020,11
CHOTA,2,MASCULINO,11,2021,4
CHOTA,2,MASCULINO,12,2020,6
CHOTA,2,MASCULINO,12,2021,5
CHOTA,3,FEMENINO,1,2021,24
CHOTA,3,FEMENINO,2,2021,20
CHOTA,3,FEMENINO,3,2021,46
CHOTA,3,FEMENINO,4,2020,2
CHOTA,3,FEMENINO,4,2021,85
CHOTA,3,FEMENINO,5,2020,1
CHOTA,3,FEMENINO,5,2021,78
CHOTA,3,FEMENINO,6,2020,6
CHOTA,3,FEMENINO,6,2021,43
CHOTA,3,FEMENINO,7,2020,7
CHOTA,3,FEMENINO,7,2021,15
CHOTA,3,FEMENINO,8,2020,25
CHOTA,3,FEMENINO,8,2021,4
CHOTA,3,FEMENINO,9,2020,10
CHOTA,3,FEMENINO,9,2021,4
CHOTA,3,FEMENINO,10,2020,8
CHOTA,3,FEMENINO,10,2021,3
CHOTA,3,FEMENINO,11,2020,8
